x,3,6,9
-18.476,,-0.89853,
-18.45,,-0.90131,
-18.4,,-0.90662,
-18.35,,-0.91193,
-18.3,,-0.91726,
-18.25,,-0.92259,
-18.2,,-0.92793,
-18.15,,-0.93329,
-18.1,,-0.93867,
-18.05,,-0.94406,
-18,,-0.94948,
-17.95,,-0.95493,
-17.9,,-0.96041,
-17.85,,-0.96592,
-17.8,,-0.97147,
-17.75,,-0.97706,
-17.7,,-0.98269,
-17.65,,-0.98837,
-17.6,,-0.9941,
-17.55,,-0.99989,
-17.5,,-1.00574,
-17.45,,-1.01166,
-17.4,,-1.01764,
-17.35,,-1.0237,
-17.3,,-1.02985,
-17.25,,-1.03608,
-17.2,,-1.04241,
-17.15,,-1.04884,
-17.1,,-1.05539,
-17.05,,-1.06205,
-17,,-1.06885,
-16.95,,-1.07579,
-16.9,,-1.08288,
-16.85,,-1.09014,
-16.8,,-1.09758,
-16.75,,-1.10523,
-16.7,,-1.11309,
-16.65,,-1.1212,
-16.6,,-1.12958,
-16.55,,-1.13827,
-16.5,,-1.14728,
-16.45,,-1.15662,
-16.4,,-1.16627,
-16.35,,-1.17621,
-16.3,,-1.18641,
-16.25,,-1.19684,
-16.2,,-1.20745,
-16.15,,-1.2182,
-16.1,,-1.229,
-16.05,,-1.23979,
-16,,-1.25048,
-15.95,,-1.26096,
-15.9,,-1.27113,
-15.85,,-1.28086,
-15.8,,-1.29003,
-15.75,,-1.29853,
-15.7,,-1.30624,
-15.65,,-1.31306,
-15.6,,-1.31891,
-15.55,,-1.3237,
-15.5,,-1.3274,
-15.45,,-1.32997,
-15.4,,-1.3314,
-15.35,,-1.33174,
-15.3,,-1.33111,
-15.25,,-1.32963,
-15.2,,-1.3274,
-15.15,,-1.32449,
-15.1,,-1.32099,
-15.05,,-1.31696,
-15,,-1.31244,
-14.95,,-1.30749,
-14.9,,-1.30215,
-14.85,,-1.29648,
-14.8,,-1.29051,
-14.75,,-1.2843,
-14.7,,-1.2779,
-14.65,,-1.27138,
-14.6,,-1.26481,
-14.55,,-1.25833,
-14.5,,-1.25214,
-14.45,,-1.24666,
-14.4,,-1.24307,
-14.35,,-1.2424,
-14.3,,-1.24169,
-14.25,,-1.24011,
-14.2,,-1.23793,
-14.15,,-1.23532,
-14.1,,-1.2324,
-14.05,,-1.22925,
-14,,-1.22591,
-13.95,,-1.22241,
-13.9,,-1.21879,
-13.85,,-1.21506,
-13.8,,-1.21124,
-13.75,,-1.20733,
-13.7,,-1.20335,
-13.65,,-1.19931,
-13.6,,-1.1952,
-13.55,,-1.19104,
-13.5,,-1.18684,
-13.45,,-1.18258,
-13.4,,-1.17829,
-13.35,,-1.17396,
-13.3,,-1.16959,
